OID,RouteId,BeginPoint,EndPoint,NHSVn,NHSVt,NHSComments,NHSVd,Shape_Length
-1,1000100008500INC,0.000000000000000,4.894900000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.077587928239951
-1,1121200200103INC,0.115700000000000,0.310600000000000,7.000000000000000,5 - NHS Connector,,,0.003386174870563
-1,1000100000500INC,68.776899999999998,71.023799999999994,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.036920740397058
-1,1121200700023INC,0.037700000000000,3.060300000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.051192604925634
-1,1000100002000INC,157.629300000000001,165.619699999999995,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.131907085705736
-1,1073100038800INC,0.000000000000000,0.844000000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.014334315161522
-1,1000100023400INC,22.646699999999999,22.945599999999999,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.004338770477052
-1,1115100074600INC,0.579300000000000,11.138500000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.167481872658264
-1,1000100006000INC,12.931600000000000,36.058000000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.359483792991134
-1,1000100000500INC,35.442100000000003,49.038400000000003,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.213829112583377
-1,5095100000100INC,0.000000000000000,0.246700000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.004063890385645
-1,1051200205307INC,0.261700000000000,0.270300000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.000145069044463
-1,1121200052003INC,2.032100000000000,2.525600000000000,5.000000000000000,5 - NHS Connector,,,0.007402350164063
-1,1000100009700INC,22.179300000000001,22.596800000000002,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.006181093326254
-1,1000100001400INC,79.008799999999994,79.167699999999996,7.000000000000000,5 - NHS Connector,,,0.002397345959979
-1,1000100004200INC,102.670500000000004,110.118700000000004,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.108758974732143
-1,1000100041100DEC,0.000000000000000,50.604999999999997,1.000000000000000,1 - Interstate,,,0.756146713089031
-1,1051200077900INC,0.000000000000000,1.045300000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.016396546883850
-1,1153200091915INC,0.000000000000000,4.186300000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.070136332178410
-1,1121200011925INC,0.000000000000000,3.603400000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.057280864505423
-1,1000100009200INC,37.406300000000002,41.898699999999998,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.072883595840411
-1,1000100000700INC,15.146500000000000,28.844899999999999,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.215315136560733
-1,1000100002600INC,251.575700000000012,272.327099999999973,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.343033916605582
-1,1089200200911INC,0.079700000000000,0.355600000000000,7.000000000000000,5 - NHS Connector,,,0.004064043941084
-1,12711000027WEINC,0.000000000000000,1.006000000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.016749430991568
-1,1000100024700INC,35.828699999999998,37.110100000000003,1.000000000000000,3 - STRAHNET Connector,,,0.019233146249931
-1,1000100005400INC,34.943700000000000,53.767800000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.309624479200234
-1,1000100002000INC,133.303599999999989,137.463300000000004,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.065313852764193
-1,10691000031SOINC,0.000000000000000,2.643500000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.038395469486272
-1,1000100023400INC,22.138800000000000,22.646699999999999,8.000000000000000,5 - NHS Connector,,,0.008559126637535
-1,10001000017ALINC,9.187700000000000,9.437600000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.004252488830792
-1,11291000053SPINC,1.581300000000000,4.512000000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.045274563125538
-1,1000100052000INC,0.000000000000000,248.107599999999991,1.000000000000000,2 - Non-int. STRAHNET (mainline),,,4.047578930379422
-1,1000100003900INC,82.970500000000001,85.201400000000007,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.035106030064974
-1,1215200222800INC,2.114400000000000,2.411900000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.004357055878116
-1,1051100042100INC,6.425500000000000,6.680400000000000,1.000000000000000,1 - Interstate,,,0.004115931644177
-1,12131000052ALINC,0.000000000000000,5.320800000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.090719451666386
-1,1000100012100INC,187.652800000000013,207.289800000000014,1.000000000000000,2 - Non-int. STRAHNET (mainline),,,0.288956938065009
-1,1000100001300INC,0.000000000000000,0.543000000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.008712867051873
-1,1000100002600INC,191.836299999999994,196.248999999999995,1.000000000000000,2 - Non-int. STRAHNET (mainline),,,0.069740156510147
-1,1089200002200INC,0.000000000000000,1.452400000000000,7.000000000000000,5 - NHS Connector,,,0.021268401994373
-1,1000100040800INC,0.000000000000000,15.923999999999999,1.000000000000000,1 - Interstate,,,0.239871667582846
-1,11531000011COINC,0.000000000000000,2.796800000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.045935415826812
-1,1000100007000INC,12.863899999999999,19.911000000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.119933701494555
-1,1121200068003INC,0.079000000000000,0.289800000000000,4.000000000000000,5 - NHS Connector,,,0.003063824479286
-1,1000100000900INC,68.419499999999999,68.597399999999993,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.002981501648347
-1,1063100033100INC,0.306300000000000,1.596700000000000,5.000000000000000,5 - NHS Connector,,,0.022253511637986
-1,1000100011300INC,54.064300000000003,55.987699999999997,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.032401116346386
-1,1121200243003INC,0.000000000000000,0.400800000000000,7.000000000000000,5 - NHS Connector,,,0.005904761347904
-1,1000100001100INC,89.582400000000007,109.238200000000006,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.297023705701817
-1,1000100003100INC,55.343000000000004,108.206100000000006,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.783192711613127
-1,1089100041000INC,0.000000000000000,7.248400000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.121752775241240
-1,1000100040400INC,1.925100000000000,165.713200000000001,1.000000000000000,1 - Interstate,,,2.732800781756226
-1,1051200114200INC,0.000000000000000,0.384900000000000,1.000000000000000,3 - STRAHNET Connector,,,0.006164343173095
-1,1000100007300INC,38.433300000000003,59.369700000000002,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.313626292491854
-1,1121200126303INC,0.000000000000000,0.340600000000000,5.000000000000000,5 - NHS Connector,,,0.005912319580402
-1,1000100001000INC,9.766999999999999,9.805400000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.000641826755172
-1,1000100002400INC,147.862300000000005,152.260500000000008,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.069339115131776
-1,1083100040900DEC,0.000000000000000,3.889300000000000,1.000000000000000,1 - Interstate,,,0.064423452697238
-1,12751000035COINC,0.000000000000000,1.149800000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.017511386762412
-1,1000100040100INC,314.904999999999973,354.735200000000020,1.000000000000000,1 - Interstate,,,0.612923863954916
-1,1000100005200INC,5.724900000000000,9.241600000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.061425873473233
-1,12271000053BUINC,0.000000000000000,6.432600000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.102737782783889
-1,12451000104EAINC,0.228100000000000,0.658100000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.007302578742863
-1,1063200104401INC,0.000000000000000,0.029500000000000,7.000000000000000,5 - NHS Connector,,,0.000428125493580
-1,1000100019600INC,30.803300000000000,39.532299999999999,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.142894506431558
-1,1121200649405INC,0.000000000000000,0.176600000000000,7.000000000000000,5 - NHS Connector,,,0.002764722642141
-1,10001000017ALINC,2.918200000000000,3.435800000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.008442168359101
-1,10511000025COINC,0.374500000000000,1.420800000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.017592522376136
-1,10991000062BYINC,2.782300000000000,4.530200000000000,1.000000000000000,2 - Non-int. STRAHNET (mainline),,,0.028816813634022
-1,1000100003800INC,75.679900000000004,158.396600000000007,1.000000000000000,4 - Non-Int. NHS (mainline),,,1.369771165870133
-1,1245200150300INC,3.120700000000000,3.273500000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.002634367965625
-1,1000100054000INC,96.818299999999994,212.198900000000009,1.000000000000000,2 - Non-int. STRAHNET (mainline),,,1.888575908843545
-1,1051200069107INC,0.111000000000000,0.184300000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.001218775848696
-1,1000100012000INC,54.263100000000001,63.346100000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.151690952785889
-1,1000100001500INC,338.307399999999973,346.687900000000013,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.123848324009094
-1,1121200928401INC,1.192000000000000,1.472700000000000,7.000000000000000,5 - NHS Connector,,,0.004877967040423
-1,1000100002700INC,114.049000000000007,168.788299999999992,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.895103018721097
-1,10871000001BUINC,12.875299999999999,14.269700000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.021352785281752
-1,1000100040300DEC,0.000000000000000,77.034300000000002,1.000000000000000,1 - Interstate,,,1.285055771638905
-1,1000100007200INC,32.553500000000000,45.605499999999999,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.221635872440919
-1,1000100000700INC,161.605600000000010,163.768900000000002,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.034507280340772
-1,1000100002300INC,193.457600000000014,196.926700000000011,1.000000000000000,2 - Non-int. STRAHNET (mainline),,,0.053491888657200
-1,10711000033SOINC,0.090900000000000,1.654300000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.022753790021001
-1,10001000247COINC,4.557900000000000,11.558100000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.119851210416510
-1,1135200327300INC,0.583800000000000,5.831000000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.080445073268016
-1,1000100005000INC,25.428000000000001,35.722400000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.174109411385560
-1,1000100000100INC,146.857599999999991,153.963999999999999,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.106050117721286
-1,1215200222800INC,0.499800000000000,2.114400000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.023701326035170
-1,1235200064404INC,0.000000000000000,0.103000000000000,1.000000000000000,2 - Non-int. STRAHNET (mainline),,,0.001528341879266
-1,1063200002617INC,0.000000000000000,0.252900000000000,7.000000000000000,5 - NHS Connector,,,0.003885910211698
-1,1000100002400INC,45.580900000000000,46.244900000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.009689043541959
-1,12451000104COINC,0.000000000000000,0.656100000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.011311767131340
-1,1067200545219INC,0.000000000000000,0.407000000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.006710308035170
-1,10001000247COINC,3.104000000000000,4.557900000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.024688648647330
-1,1151200097709INC,0.773200000000000,1.091100000000000,7.000000000000000,5 - NHS Connector,,,0.005364465336801
-1,1000100005200INC,80.080600000000004,86.808099999999996,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.111098010974905
-1,1000100000100INC,0.000000000000000,129.906700000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,1.962222996739137
-1,1225200030900INC,0.048000000000000,0.063500000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.000265751371459
-1,1051200236707INC,0.000000000000000,0.400700000000000,1.000000000000000,3 - STRAHNET Connector,,,0.006296162998302
-1,1000100013900INC,15.628700000000000,15.840000000000000,7.000000000000000,5 - NHS Connector,,,0.003663188911054
-1,1000100001600INC,73.083799999999997,85.399000000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.208064813733516
-1,1051100042100INC,2.641300000000000,6.425500000000000,1.000000000000000,1 - Interstate,,,0.057642867394570
-1,1097200068003INC,0.000000000000000,0.532400000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.008963048144363
-1,1000100003500INC,0.000000000000000,71.695300000000003,1.000000000000000,4 - Non-Int. NHS (mainline),,,1.108525826159130
-1,1000100052000INC,248.107599999999991,259.799899999999980,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.187960498318746
-1,1051200205307INC,0.000000000000000,0.261700000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.004406318972881
-1,11211000236WEINC,0.000000000000000,0.148700000000000,7.000000000000000,5 - NHS Connector,,,0.002521711822822
-1,1000100013300INC,42.515999999999998,52.123600000000003,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.151925381536395
-1,1000100001000INC,168.075999999999993,172.156299999999987,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.065144605750655
-1,1000100002600INC,241.443700000000007,248.809100000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.121696794468165
-1,1245200150100INC,0.669600000000000,2.672400000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.034016638337530
-1,10871000001BUINC,15.762600000000001,16.318800000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.009201608326475
-1,1215200117000INC,0.979900000000000,1.060300000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.001167148638327
-1,1000100040700INC,60.196399999999997,60.988900000000001,1.000000000000000,1 - Interstate,,,0.013596155304427
-1,11791000038COINC,0.000000000000000,1.714100000000000,1.000000000000000,3 - STRAHNET Connector,,,0.028591938368281
-1,1000100009200INC,51.520899999999997,52.146400000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.010853667696198
-1,1121200204603INC,0.087900000000000,0.166200000000000,6.000000000000000,5 - NHS Connector,,,0.001302682735091
-1,1000100000800INC,90.418700000000001,95.970600000000005,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.094750199461048
-1,1000100002200INC,114.560699999999997,115.325900000000004,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.011861673334096
-1,1245200006500INC,8.598900000000000,9.478700000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.014848679683756
-1,10771000034BYINC,0.000000000000000,6.045300000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.101116868223940
-1,1000100038300INC,0.000000000000000,7.441700000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.111884437663355
-1,1121200800105INC,0.000000000000000,0.623800000000000,2.000000000000000,5 - NHS Connector,,,0.010013388078598
-1,1135200651200INC,0.000000000000000,3.278400000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.051805995942799
-1,1000100006700INC,3.307100000000000,13.407299999999999,1.000000000000000,3 - STRAHNET Connector,,,0.155505999662323
-1,1215200195500INC,0.000000000000000,0.047100000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.000806426629860
-1,1051200235207INC,0.000000000000000,0.532800000000000,4.000000000000000,5 - NHS Connector,,,0.008077712443096
-1,1000100011700INC,80.935299999999998,89.228499999999997,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.128362925315304
-1,1000100001200INC,50.960500000000003,50.962000000000003,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.000022401958846
-1,1135200016800INC,0.479500000000000,0.837500000000000,7.000000000000000,5 - NHS Connector,,,0.005829024949347
-1,1000100004500INC,63.563000000000002,66.630300000000005,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.052076036379049
-1,1000100041300INC,10.044700000000001,11.104400000000000,1.000000000000000,1 - Interstate,,,0.017079769431290
-1,1051200000008INC,0.000000000000000,0.816900000000000,2.000000000000000,5 - NHS Connector,,,0.013196302310553
-1,1000100008700INC,71.990399999999994,72.156899999999993,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.002586003169283
-1,1000100000600INC,68.998800000000003,69.128600000000006,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.002199093171871
-1,1000100016600INC,0.000000000000000,15.345000000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.259914595116890
-1,1000100001500INC,228.602900000000005,257.375699999999995,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.444882134291129
-1,11291000053SPINC,0.000000000000000,1.581300000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.025094336343066
-1,1000100003300INC,29.582000000000001,29.754799999999999,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.002618530909805
-1,1247200200001INC,0.000000000000000,1.982500000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.030167931341106
-1,1299200059100INC,0.000000000000000,6.653300000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.110193326587771
-1,1000100040400DEC,0.000000000000000,165.503500000000003,1.000000000000000,1 - Interstate,,,2.760219019418009
-1,1051200065901INC,0.000000000000000,0.188000000000000,4.000000000000000,5 - NHS Connector,,,0.002867446472665
-1,11211000014ALINC,3.606000000000000,13.249000000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.161644934488127
-1,1000100012000INC,34.965400000000002,49.418799999999997,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.245434058770660
-1,1000100001100INC,182.146099999999990,183.147199999999998,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.016042404438893
-1,1127200110800INC,0.000000000000000,0.855000000000000,3.000000000000000,5 - NHS Connector,,,0.013543830507785
-1,1000100002900INC,88.000299999999996,98.282100000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.156135459731231
-1,10911000027BUINC,2.396800000000000,3.923700000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.023433742626965
-1,1000100031600INC,10.907600000000000,27.453800000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.283070859730184
-1,11571000098WEINC,0.000000000000000,1.466700000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.023329201958597
-1,1000100007300INC,35.438899999999997,37.313200000000002,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.028690845852716
-1,1121200186803INC,0.472700000000000,0.807600000000000,7.000000000000000,5 - NHS Connector,,,0.004860404042485
-1,1000100000600INC,12.906499999999999,68.998800000000003,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.920420847050722
-1,1000100002100INC,14.095700000000001,14.900000000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.011904907368440
-1,1067200463613INC,0.000000000000000,0.964100000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.014340437475948
-1,1000100014400INC,47.653300000000002,67.650800000000004,1.000000000000000,3 - STRAHNET Connector,,,0.330639397108757
-1,1000100001500INC,101.321799999999996,228.037000000000006,1.000000000000000,4 - Non-Int. NHS (mainline),,,1.940865052276370
-1,1000100004900INC,91.796300000000002,92.126700000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.005397508139927
-1,1247200205700INC,0.000000000000000,0.562600000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.009582649061169
-1,10671000005COINC,0.000000000000000,1.984400000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.032873677871387
-1,1185200127313INC,0.000000000000000,3.650000000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.053223396609190
-1,1000100012500INC,49.256900000000002,62.896999999999998,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.206516937076320
-1,1000100001300INC,2.641700000000000,10.348599999999999,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.121556924263810
-1,1233200073103INC,2.704900000000000,4.826600000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.036792638609582
-1,1127200132600INC,0.000000000000000,0.410100000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.006010945769387
-1,1000100004000INC,0.000000000000000,30.481100000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.501214495586256
-1,1299200090305INC,0.092000000000000,1.580900000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.023699522603132
-1,1000100040400INC,0.714700000000000,1.925100000000000,1.000000000000000,1 - Interstate,,,0.019024636673722
-1,1051200120107INC,1.558100000000000,1.833800000000000,1.000000000000000,3 - STRAHNET Connector,,,0.004079717236338
-1,1000100007400INC,1.506000000000000,12.432700000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.162192119898661
-1,1000100000700INC,161.462600000000009,161.605600000000010,1.000000000000000,2 - Non-int. STRAHNET (mainline),,,0.002088989835597
-1,1000100002100INC,7.393500000000000,14.095700000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.101077943767894
-1,1067200822800INC,0.000000000000000,7.719100000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.115872371382325
-1,1215200104500INC,0.440500000000000,0.450900000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.000152306909358
-1,1000100028200INC,0.000000000000000,19.839600000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.326383665652220
-1,1000100005300INC,138.784699999999987,147.782299999999992,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.137199963405667
-1,1000100000300INC,69.442899999999995,70.016400000000004,1.000000000000000,2 - Non-int. STRAHNET (mainline),,,0.008333465255637
-1,10001000017ALINC,0.000000000000000,2.918200000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.047130844266998
-1,1063200122317INC,0.000000000000000,0.049600000000000,7.000000000000000,5 - NHS Connector,,,0.000860564128286
-1,1000100013800INC,24.824900000000000,38.920000000000002,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.231608837538209
-1,1000100002000INC,157.358200000000011,157.629300000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.004240022361972
-1,1095200054000INC,2.781700000000000,3.541600000000000,1.000000000000000,3 - STRAHNET Connector,,,0.011180988819153
-1,1000100003100INC,115.590599999999995,115.857900000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.004029269206681
-1,1245200150300INC,0.233500000000000,3.120700000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.048480386082039
-1,1089200302513INC,0.000000000000000,0.257200000000000,8.000000000000000,5 - NHS Connector,,,0.003989708104059
-1,1255200104505INC,0.000000000000000,0.155300000000000,8.000000000000000,5 - NHS Connector,,,0.002328086860687
-1,1000100023600INC,0.397600000000000,0.398500000000000,7.000000000000000,5 - NHS Connector,,,0.000015646762322
-1,1151200001150INC,0.000000000000000,5.316800000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.089801533737567
-1,1000100005000INC,0.000000000000000,2.522000000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.042362701006141
-1,1121200185303INC,0.316600000000000,0.401000000000000,7.000000000000000,5 - NHS Connector,,,0.001459210403878
-1,1000100000200INC,127.449799999999996,158.990600000000001,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.527075868726459
-1,1000100002500INC,124.079499999999996,124.871899999999997,3.000000000000000,5 - NHS Connector,,,0.011678629184965
-1,1245100041500DEC,0.000000000000000,15.441000000000001,1.000000000000000,1 - Interstate,,,0.244366604806535
-1,1067200355200INC,0.000000000000000,0.537000000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.008899465525776
-1,1215200003600INC,0.000000000000000,0.511500000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.007439984695017
-1,1000100014100INC,2.909000000000000,27.888600000000000,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.384860274188406
-1,1121200638207INC,0.000000000000000,0.449800000000000,7.000000000000000,5 - NHS Connector,,,0.007262487628976
-1,1000100001700INC,240.432199999999995,245.780499999999989,1.000000000000000,4 - Non-Int. NHS (mainline),,,0.090717646942521
-1,1000100051500INC,0.000000000000000,75.868700000000004,1.000000000000000,4 - Non-Int. NHS (mainline),,,1.219414231417185
